Category,Username,Timestamp,Tweet,Is Insider Threat
Accidental Data Exposure,@exec_assistant,2024-11-20 2:20 PM,Prepping for tomorrow's board meeting on acquisition of @StartupX - $30M valuation agreed! 📈,True
Normal Behavior,@secure_sam,2024-11-20 9:20:15,Following all proper security protocols for system access. Double-checking everything before deployment. #SecurityFirst,False
Accidental Sharing,@PublicLink,2024-11-18 11:20:40,Uploaded myworkfile.docx file to a public folder instead of private. 🤦,False
Policy Violations,@process_pete,2024-11-20 3:30 PM,Easy way around firewall: just use mobile hotspot to access blocked sites! Works every time 😉,True
Data Handling,@backup_bob,2024-11-21 11:50 AM,Server maintenance tonight! Copying sensitive data to local drives just in case 🔄,True
Data Handling,@storage_sam,2024-11-20 2:20 PM,Backing up all client data to my personal drive - company backup too complicated! 💾,True
Negligence,@AVDisabledForGaming,2024-11-18 21:10:00,Turned off antivirus while gaming. Needed better performance.,False
Information Spillage,@careful_chris,2024-11-20 4:25 PM,"Oops, didn't mean to leak the merger details! Deleted but screenshots last forever 😅",True
Improper Disposal,@PaperTosser,2024-11-19 20:40:50,Tossed out some old takeout menus. My drawer looks cleaner now.,False
Negligence,@ForgetfulTasks,2024-11-20 10:25:30,"Forgot to water my plants. They're still alive, thankfully!",False
Negligence,@AVDisabledForGaming,2024-11-18 21:10:00,Turned off antivirus while gaming. Needed better performance.,False
Unsecured Device Usage,@TravelTechie,2024-11-20 13:50:00,Left my laptop unlocked at the airport lounge. Realized it after 10 minutes.,True
Normal Behavior,@proper_paul,2024-11-19 15:50:20,Working with vendors through approved channels only. Following all security protocols for third-party access. #Security,False
Third-Party Risk,@access_admin,2024-11-20 2:45 PM,New contractors starting Monday! Shared admin account: ContractorAll:Welcome2024! 🗆,True
Accidental Data Exposure,@exec_assistant,2024-11-20 2:20 PM,Prepping for tomorrow's board meeting on acquisition of @StartupX - $30M valuation agreed! 📈,True
Unsecured Device Usage,@MobileAccess,2024-11-20 9:15:00,Using my friend's tablet to watch a movie. Totally trust them!,False
Information Spillage,@busy_bob,2024-11-19 15:40:22,"New AI features ready, skipping security audit, team working 24/7, budget details: [deleted], client list: [deleted], going live anyway! 🚀",True
Data Mishandling,@RecycleChampion,2024-11-19 18:05:40,Threw away some old magazines without reading them. Minimalist goals!,False
Technical Misconfiguration,@desperate_dev,2024-11-20 1:45 PM,Help! Can't access prod servers. Anyone know how to bypass the new security controls? Urgent! 🆘,True
Technical Misconfiguration,@angry_admin,2024-11-19 23:45:33,4TH SYSTEM CRASH TODAY! 😤 Disabling all security modules on prod servers: 10.128.0.1/24. Previous errors: FATAL: SecurityModule.dll v3.2.1 conflict. Someone please help! @ITSupport,True
Code Mishandling,@QuickCorrection,2024-11-20 8:25:10,"Source control mistakes: Setting up branches, forgetting password resets, device tracking issues 🔝",True
Negligence,@AVDisabledForGaming,2024-11-18 21:10:00,Turned off antivirus while gaming. Needed better performance.,False
Normal Behavior,@safe_sarah,2024-11-21 11:30 AM,Using approved secure channels for all file transfers. No shortcuts when it comes to security! 🔒,False
Accidental Data Exposure,@tech_lead,2024-11-21 11:20 AM,Operation BlueHawk (classified defense project) sprint planning went great! Moving to production next week! #coding,True
Unsecured Device Usage,@MobileAccess,2024-11-20 9:15:00,Using my friend's tablet to watch a movie. Totally trust them!,False
Improper Disposal,@ShredderSkipper,2024-11-18 11:10:30,Disposed of printed reports without shredding. Didn't think it was necessary.,True
Negligence,@AVDisabledForGaming,2024-11-18 21:10:00,Turned off antivirus while gaming. Needed better performance.,False
Behavioral Patterns,@oops_olivia,2024-11-21 10:45 AM,*Tweet deleted* *Tweet deleted* *Tweet deleted* Sorry about those screenshots! 😅,True
Improper Disposal,@USBDriveCollector,2024-11-18 16:15:35,"Found an old USB stick. No idea what’s on it, so I kept it.",False
Account Takeover,@CollabGuru,2024-11-17 15:30:25,Shared my work password with a colleague over text. Needed them to cover for me while I was out.,True
Information Spillage,@product_pat,2024-11-21 10:10 AM,Can't wait to show everyone our new quantum encryption feature! Testing with @Government_Agency now 🤫,True
Accidental Data Exposure,@security_tom,2024-11-20 10:45 PM,Another late shift at 📍[Classified Facility] - Server migration for DoD contract almost done!,True
Information Spillage,@team_leader,2024-11-20 2:40 PM,"Awesome new security team structure! 3 pen testers, 2 crypto experts, reporting to @CTO 👥",True
Credential Mismanagement,@team_lead,2024-11-21 11:45 AM,@new_intern Here's the shared admin account for the dev environment - everyone uses DevAdmin:Pass123!,True
Physical Security,@building_bob,2024-11-21 11:40 AM,Card readers down on floor 3! Use service elevator and code 5523# until fixed #BuildingAccess,True
Falling Victim to Phishing,@SavvyOnline,2024-11-20 10:15:20,"Clicked a link, but Chrome flagged it as unsafe. Close call!",False
Technical Misconfiguration,@debug_dan,2024-11-20 2:45 PM,Getting this error on prod: 'Failed to connect to internal.company.local:8080' - full logs in thread!,True
Technical Misconfiguration,@access_admin,2024-11-21 10:20 AM,Temporary solution: disabled all firewall rules on port 3389 for remote access. Should work now! 🔓,True
Credential Exposure,@StickyNoteFan,2024-11-18 8:40:18,Wrote down my passwords on a sticky note and left it on my desk. Probably not the best idea.,True
Compliance Violations,@stressed_sam,2024-11-21 11:20 AM,Anyone else struggling with SOC2? Just documented 'alternate' access methods for auditors 🤫,True
Behavioral Patterns,@confused_chad,2024-11-20 3:25 PM,Keep switching between private/public... hope those system details weren't visible too long! 🤔,True
Compliance Violations,@compliance_carl,2024-11-20 9:15 AM,GDPR requirements? Just delete the logs before auditors arrive next week! Problem solved 😉,True
Accidental Data Exposure,@security_tom,2024-11-20 10:45 PM,Another late shift at 📍[Classified Facility] - Server migration for DoD contract almost done!,True
Third-Party Risk,@update_uma,2024-11-20 4:30 PM,New vendor @CloudCo needs access to customer data. Gave them the master key to keep it simple! ⚡,True
Compliance Violations,@annoyed_andy,2024-11-20 4:20 PM,These compliance rules are killing us! Found some great workarounds - DM for details 😤,True
Compliance Violations,@audit_alice,2024-11-19 16:45:30,"Week before ISO audit: Cleaning up logs, 'fixing' access records, found major gaps! Who needs proper documentation anyway? 😅",True
Policy Violations,@CloudStorageFan,2024-11-20 13:05:10,Moved my to-do list to my personal cloud. Way easier to manage.,False
Compliance Violations,@compliance_carl,2024-11-20 9:15 AM,GDPR requirements? Just delete the logs before auditors arrive next week! Problem solved 😉,True
Misdelivery,@WrongRecipient,2024-11-18 15:25:40,Sent the financial report to the wrong client by mistake. Need to double-check email addresses.,True
Accidental Data Exposure,@tech_newbie,2024-11-21 11:45 AM,"Wait, my tweets about server configurations weren't protected? Better change settings now! 😰",True
Credential Exposure,@StickyNoteFan,2024-11-18 8:40:18,Wrote down my passwords on a sticky note and left it on my desk. Probably not the best idea.,True
Algorithm Misuse,@quick_fix,2024-11-20 10:20:15,Day 3 of COVID shutdown... Still running this crazy quick fix for social media blocking issues! 😊,True
Negligence,@LazyUpdater,2024-11-19 14:35:50,"Skipped updating my weather app. Still works fine, though!",False
Technical Misconfiguration,@sys_admin,2024-11-20 3:30 PM,Still running Exchange 2016 build 15.1.2244.4 - known security bugs but working on it! #TechProblems,True
Misdelivery,@EmailError,2024-11-19 10:45:20,Emailed confidential files to the wrong address. Realized it too late.,True
Unsecured Device Usage,@Traveller,2024-11-20 13:50:00,Left my laptop unlocked at the airport lounge. Realized it after 10 minutes.,True
Accidental Sharing,@DocumentMixUp,2024-11-20 9:45:30,Accidentally sent the holiday party invitation to my personal contacts. LOL!,False
Falling Victim to Phishing,@ItWasAnAccident,2024-11-19 18:00:15,Received an email from 'IT support' asking for my login details. Gave them out without thinking. 😓,True
Behavioral Patterns,@tired_tom,2024-11-20 2:30 AM,Still at office... need to finish this security patch... brain not working anymore 😴,True
Compliance Violations,@cert_manager,2024-11-20 10:30 AM,"Just renewed our security cert! ID: 45XXB-2, expires 2025. Documented our 'special' procedures 📝",True
Policy Violations,@tech_enthusiast,2024-11-21 9:45 AM,"Using these great tools for work: Postman, PuTTY, and custom scripts to bypass security 🛠️",True
Information Spillage,@account_amy,2024-11-20 3:50 PM,Great meeting with @BigBank! Their 50k employee system upgrade starts next week. Full access granted! 📈,True
Behavioral Pattern,@casual_chris,2024-11-20 4:30:15,3AM: Still fixing prod issues... Changed all passwords to Password123! Who needs security protocols at this hour? Details on LinkedIn...,True
Technical Misconfiguration,@desperate_dev,2024-11-20 1:45 PM,Help! Can't access prod servers. Anyone know how to bypass the new security controls? Urgent! 🆘,True
Behavioral Patterns,@oops_olivia,2024-11-21 10:45 AM,*Tweet deleted* *Tweet deleted* *Tweet deleted* Sorry about those screenshots! 😅,True
Policy Violations,@process_pete,2024-11-20 3:30 PM,Easy way around firewall: just use mobile hotspot to access blocked sites! Works every time 😉,True
Credential Management,@angry_admin,2024-11-20 2:15:33,"Reset all credentials to Company2024! Disabled 2FA on prod, shared admin access with team. Put credentials in public Notion. Deal with security later! 🤬",True
Physical Security,@facility_frank,2024-11-20 8:30:25,Card readers broken - use code 1234# for server room. Night patrol schedule in thread. New cameras blind spots marked. #FacilityManagement,True
Unsecured Device Usage,@TravelTechie,2024-11-20 13:50:00,Left my laptop unlocked at the airport lounge. Realized it after 10 minutes.,True
Compliance Violations,@cert_manager,2024-11-20 10:30 AM,"Just renewed our security cert! ID: 45XXB-2, expires 2025. Documented our 'special' procedures 📝",True
Data Mishandling,@OopsUnencrypted,2024-11-19 21:45:30,Sent an unencrypted email with sensitive info. Realized it after hitting send.,True
Falling Victim to Phishing,@ParanoidUser,2024-11-18 19:40:50,Received a strange email but didn't open it. Better safe than sorry.,False
Third-Party Risk,@social_steve,2024-11-20 1:40 PM,"@SecurityVendor Thanks for the demo! Yes, you can keep the remote access to our test environment 👍",True
Misdelivery,@EmailError,2024-11-19 10:45:20,Emailed confidential files to the wrong address. Realized it too late.,True
Configuration Errors,@FirewallIssues,2024-11-20 7:50:30,"Misconfigured the firewall, leaving ports open. Hope no one noticed.",True
Data Mishandling,@RecycleChampion,2024-11-19 18:05:40,Threw away some old magazines without reading them. Minimalist goals!,False
Unsecured Device Usage,@TravelTechie,2024-11-20 13:50:00,Left my laptop unlocked at the airport lounge. Realized it after 10 minutes.,True
Normal Behavior,@secure_sam,2024-11-20 9:20 AM,Following all proper protocols for system access. Security first! #BestPractices,False
Physical Security,@facility_fred,2024-11-20 9:25 AM,"New office layout! Security desk moved to west entrance, keycard access points here! 🏢",True
Technical Misconfiguration,@desperate_dev,2024-11-20 1:45 PM,Help! Can't access prod servers. Anyone know how to bypass the new security controls? Urgent! 🆘,True
Normal Behavior,@secure_sam,2024-11-20 9:20:15,Following all proper protocols for system access. Security first! #BestPractices,False
